"","CommonName","Year","TotalReportedCatch","TotalTACC","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"4693","Tuna Fish","2020",18832778,NA,"Spain",467583,2904710,6.21
"4694","Tuna Fish","2020",18832778,NA,"Switzerland",472,13565,28.7397669491525
"4695","Tuna Fish","2020",18832778,NA,"Thailand",4648201,13672214,2.94534562081115
"4696","Tuna Fish","2020",18832778,NA,"Tonga",768,3817,4.97
"4697","Tuna Fish","2020",18832778,NA,"Ukraine",842991,2006572,2.38068662654761
"4698","Tuna Fish","2020",18832778,NA,"United States",60172,1117654,18.5703042943562
"4699","Tuna Fish","2020",18832778,NA,"Vanuatu",773,3353,4.34
"4700","Tuna Fish","2020",18832778,NA,"Vietnam",2380861,13401634,5.63084710951206
"4701","Tuna Fish","2021",20519832,NA,"Australia",1158189,2172173,1.87098982981189
"4702","Tuna Fish","2021",20519832,NA,"Burkina Faso",279180,361420,1.29
"4703","Tuna Fish","2021",20519832,NA,"Canada",13936,85220,6.11539968427095
"4704","Tuna Fish","2021",20519832,NA,"China",4997,87424,17.5
"4705","Tuna Fish","2021",20519832,NA,"Cook Islands",14665,137908,9.40020729628367
"4706","Tuna Fish","2021",20519832,NA,"Costa Rica",430874,2242333,5.2
"4707","Tuna Fish","2021",20519832,NA,"Ecuador",2070463,3907127,1.89
"4708","Tuna Fish","2021",20519832,NA,"Fiji",1460859,2279648,1.56038358253603
"4709","Tuna Fish","2021",20519832,NA,"France",62602,125913,2.01
"4710","Tuna Fish","2021",20519832,NA,"Georgia",146528,295976,2.01958765560166
"4711","Tuna Fish","2021",20519832,NA,"Ghana",27000,80391,2.98
"4712","Tuna Fish","2021",20519832,NA,"Guinea",55836,73054,1.31
"4713","Tuna Fish","2021",20519832,NA,"Hong Kong",12,180,15
"4714","Tuna Fish","2021",20519832,NA,"Ivory Coast",2147846,3005115,1.4
"4715","Tuna Fish","2021",20519832,NA,"Japan",634232,6495684,10.2435872835177
"4716","Tuna Fish","2021",20519832,NA,"Lithuania",0,0,NA
"4717","Tuna Fish","2021",20519832,NA,"Nauru",167,791,4.74
"4718","Tuna Fish","2021",20519832,NA,"Niue",3156,46897,14.86
"4719","Tuna Fish","2021",20519832,NA,"Norfolk Island",311,3191,10.26
"4720","Tuna Fish","2021",20519832,NA,"Papua New Guinea",49095,55972,1.1415490375802
"4721","Tuna Fish","2021",20519832,NA,"Philippines",2583843,4124566,1.5978643207037
"4722","Tuna Fish","2021",20519832,NA,"Portugal",305540,1555355,5.09
"4723","Tuna Fish","2021",20519832,NA,"Russia",605664,1653044,2.72546705764252
"4724","Tuna Fish","2021",20519832,NA,"Samoa",101,2179,21.57
"4725","Tuna Fish","2021",20519832,NA,"Singapore",26,492,18.9207692307692
"4726","Tuna Fish","2021",20519832,NA,"Solomon Islands",156,535,3.43
"4727","Tuna Fish","2021",20519832,NA,"Spain",900930,2562208,2.84011491458826
"4728","Tuna Fish","2021",20519832,NA,"Switzerland",159,4021,25.2894339622642
"4729","Tuna Fish","2021",20519832,NA,"Thailand",3380053,11949506,3.53705844257472
"4730","Tuna Fish","2021",20519832,NA,"Tonga",88,799,9.08
"4731","Tuna Fish","2021",20519832,NA,"Ukraine",1776389,3741503,2.10774050053226
"4732","Tuna Fish","2021",20519832,NA,"United Kingdom",27734,40304,1.45
"4733","Tuna Fish","2021",20519832,NA,"United States",88569,1402853,15.8400001129063
"4734","Tuna Fish","2021",20519832,NA,"Vanuatu",170,568,3.34
"4735","Tuna Fish","2021",20519832,NA,"Vietnam",1049455,4537381,4.32114171641471
"4736","Tuna Fish","2022",15997748,NA,"Australia",1307264,3413588,2.60849359425487
"4737","Tuna Fish","2022",15997748,NA,"Belarus",47080,97923,2.07795242141037
"4738","Tuna Fish","2022",15997748,NA,"Canada",660446,3469538,5.25581662997429
"4739","Tuna Fish","2022",15997748,NA,"China",584,10572,18.1
"4740","Tuna Fish","2022",15997748,NA,"Cook Islands",38658,441417,11.4169382792695
"4741","Tuna Fish","2022",15997748,NA,"Costa Rica",345266,1995500,5.78
"4742","Tuna Fish","2022",15997748,NA,"Fiji",1230784,2215421,1.7994350917789
"4743","Tuna Fish","2022",15997748,NA,"Georgia",263124,573169,2.17969018409571
"4744","Tuna Fish","2022",15997748,NA,"Ghana",621000,737416,1.19
"4745","Tuna Fish","2022",15997748,NA,"Ivory Coast",2162902,2758951,1.28
"4746","Tuna Fish","2022",15997748,NA,"Japan",594364,7964967,13.401145039067
"4747","Tuna Fish","2022",15997748,NA,"Lithuania",355397,794760,2.23942832944566
"4748","Tuna Fish","2022",15997748,NA,"Niue",5490,75309,13.72
"4749","Tuna Fish","2022",15997748,NA,"Norfolk Island",255,2935,11.51
"4750","Tuna Fish","2022",15997748,NA,"Northern Mariana Islands",18,311,17.28
"4751","Tuna Fish","2022",15997748,NA,"Papua New Guinea",58130,86828,1.49375967658696
"4752","Tuna Fish","2022",15997748,NA,"Philippines",2696833,4314519,1.6
"4753","Tuna Fish","2022",15997748,NA,"Samoa",132,2680,20.3074242424242
"4754","Tuna Fish","2022",15997748,NA,"Singapore",171435,405657,2.3637814915274
"4755","Tuna Fish","2022",15997748,NA,"Solomon Islands",33,811,24.5766666666667
"4756","Tuna Fish","2022",15997748,NA,"Spain",123415,653492,5.3
"4757","Tuna Fish","2022",15997748,NA,"Switzerland",362,10545,29.1317127071823
"4758","Tuna Fish","2022",15997748,NA,"Thailand",1947309,8577418,4.40490113279403
"4759","Tuna Fish","2022",15997748,NA,"Tonga",13131,47348,3.61
"4760","Tuna Fish","2022",15997748,NA,"Ukraine",743060,2058458,2.77318493795925
"4761","Tuna Fish","2022",15997748,NA,"United States",92400,1554343,16.8208702380952
"4762","Tuna Fish","2022",15997748,NA,"Vanuatu",34,334,9.82
"4763","Tuna Fish","2022",15997748,NA,"Vietnam",737604,4386734,5.94403826443458
"4764","Tuna Fish",NA,0,NA,NA,NA,NA,NA
"4765","Turbots","2018",0,NA,"Australia",22907,183807,8.02640590212599
"4766","Turbots","2018",0,NA,"Canada",49,673,13.73
"4767","Turbots","2018",0,NA,"Singapore",137,1402,10.2363503649635
"4768","Turbots","2019",0,NA,"Australia",21934,177297,8.08461794474332
"4769","Turbots","2019",0,NA,"Canada",59,696,11.7996610169492
"4770","Turbots","2019",0,NA,"Singapore",165,2075,12.5730909090909
"4771","Turbots","2019",0,NA,"United States",12,99,8.25
"4772","Turbots","2019",0,NA,"Vietnam",740,6939,9.38
"4773","Turbots","2020",0,NA,"Australia",20833,170658,8.19578553256852
"4774","Turbots","2020",0,NA,"Hong Kong",20,474,23.7
"4775","Turbots","2020",0,NA,"Singapore",100,842,8.42
"4776","Turbots","2020",0,NA,"Vietnam",200,1500,7.5
"4777","Turbots","2021",0,NA,"Australia",24370,224443,9.21059089043906
"4778","Turbots","2021",0,NA,"French Polynesia",420,1907,4.54
"4779","Turbots","2021",0,NA,"Switzerland",12,109,9.08
"4780","Turbots","2022",0,NA,"Australia",21464,235610,10.9805157472978
"4781","Turbots","2022",0,NA,"French Polynesia",420,3018,7.19
"4782","Turbots","2022",0,NA,"Hong Kong",20,560,28
"4783","Warehou Fish","2018",12264873,18627559,"Australia",16741,35290,2.10702048862075
"4784","Warehou Fish","2018",12264873,18627559,"Belarus",4060,18777,4.6287684729064
"4785","Warehou Fish","2018",12264873,18627559,"Bulgaria",17160,35012,2.04461538461538
"4786","Warehou Fish","2018",12264873,18627559,"China",1361725,5989538,4.39785358277185
"4787","Warehou Fish","2018",12264873,18627559,"Cook Islands",900,8185,9.09333333333333
"4788","Warehou Fish","2018",12264873,18627559,"Dominican Republic",106451,376329,3.54
"4789","Warehou Fish","2018",12264873,18627559,"Japan",2971274,16816646,5.66048795230598
"4790","Warehou Fish","2018",12264873,18627559,"Lithuania",5000,15894,3.18
"4791","Warehou Fish","2018",12264873,18627559,"Moldova",15600,85183,5.46
"4792","Warehou Fish","2018",12264873,18627559,"Namibia",27000,97150,3.6
"4793","Warehou Fish","2018",12264873,18627559,"Palau",11,391,35.55
"4794","Warehou Fish","2018",12264873,18627559,"Papua New Guinea",6,231,38.5
"4795","Warehou Fish","2018",12264873,18627559,"Poland",108,693,6.42
"4796","Warehou Fish","2018",12264873,18627559,"Portugal",25534,97746,3.83
"4797","Warehou Fish","2018",12264873,18627559,"Russia",384454,2029603,5.27465350861221
"4798","Warehou Fish","2018",12264873,18627559,"Singapore",1281,4960,3.87158469945355
"4799","Warehou Fish","2018",12264873,18627559,"Solomon Islands",300,2661,8.87
"4800","Warehou Fish","2018",12264873,18627559,"South Africa",58980,217908,3.69517802644964
"4801","Warehou Fish","2018",12264873,18627559,"Spain",30660,97994,3.2
"4802","Warehou Fish","2018",12264873,18627559,"Taiwan",10,98,9.8
"4803","Warehou Fish","2018",12264873,18627559,"Thailand",31350,203126,6.47702392344498
"4804","Warehou Fish","2018",12264873,18627559,"Ukraine",152195,672302,4.41875606951608
"4805","Warehou Fish","2018",12264873,18627559,"Vietnam",72425,241543,3.33678660683466
"4806","Warehou Fish","2019",12569340,18627559,"Australia",9077,22503,2.48197091550072
"4807","Warehou Fish","2019",12569340,18627559,"Belarus",1280,6613,5.17
"4808","Warehou Fish","2019",12569340,18627559,"Bulgaria",4992,15908,3.19063701923077
"4809","Warehou Fish","2019",12569340,18627559,"Canada",5,58,11.6
"4810","Warehou Fish","2019",12569340,18627559,"China",2087890,11066679,5.30244834737462
"4811","Warehou Fish","2019",12569340,18627559,"Cook Islands",20,297,14.85
"4812","Warehou Fish","2019",12569340,18627559,"Dominican Republic",128461,481987,3.75501537431594
"4813","Warehou Fish","2019",12569340,18627559,"Hong Kong",10,191,19.1
"4814","Warehou Fish","2019",12569340,18627559,"Japan",2434550,15557879,6.3910927399314
"4815","Warehou Fish","2019",12569340,18627559,"Malaysia",486,5838,12.01
"4816","Warehou Fish","2019",12569340,18627559,"Portugal",39486,159453,4.03887149875905
"4817","Warehou Fish","2019",12569340,18627559,"Russia",241737,1429133,5.91316170052578
"4818","Warehou Fish","2019",12569340,18627559,"Singapore",125,1346,10.77
"4819","Warehou Fish","2019",12569340,18627559,"South Korea",24,163,6.79
"4820","Warehou Fish","2019",12569340,18627559,"Spain",57480,208171,3.62
"4821","Warehou Fish","2019",12569340,18627559,"Taiwan",23996,156981,6.54087681280213
"4822","Warehou Fish","2019",12569340,18627559,"Thailand",20,193,9.65
"4823","Warehou Fish","2019",12569340,18627559,"Ukraine",9154,41910,4.58211492243828
"4824","Warehou Fish","2019",12569340,18627559,"United States",24,185,7.71
"4825","Warehou Fish","2019",12569340,18627559,"Vietnam",195050,1090073,5.5920483465778
"4826","Warehou Fish","2020",11150723,18627559,"Australia",17863,27906,1.55836477635336
"4827","Warehou Fish","2020",11150723,18627559,"Bulgaria",3293,12621,3.82966899483753
"4828","Warehou Fish","2020",11150723,18627559,"China",1252720,6139011,4.90286328149946
"4829","Warehou Fish","2020",11150723,18627559,"Dominican Republic",180838,622984,3.44
"4830","Warehou Fish","2020",11150723,18627559,"Hong Kong",20,578,28.9
"4831","Warehou Fish","2020",11150723,18627559,"Japan",1859775,10601006,5.70239161726553
"4832","Warehou Fish","2020",11150723,18627559,"Lithuania",107928,412620,3.82582721814543
"4833","Warehou Fish","2020",11150723,18627559,"Mauritius",21990,74148,3.37
"4834","Warehou Fish","2020",11150723,18627559,"Nigeria",5000,6112,1.22
"4835","Warehou Fish","2020",11150723,18627559,"Portugal",25762,106996,4.15
"4836","Warehou Fish","2020",11150723,18627559,"Russia",313538,1491927,4.75635501916833
"4837","Warehou Fish","2020",11150723,18627559,"Singapore",130,2220,17.0769230769231
"4838","Warehou Fish","2020",11150723,18627559,"Solomon Islands",300,2747,9.16
"4839","Warehou Fish","2020",11150723,18627559,"Spain",51450,223050,4.34
"4840","Warehou Fish","2020",11150723,18627559,"Thailand",20,188,9.4
"4841","Warehou Fish","2020",11150723,18627559,"Ukraine",284658,1236949,4.34706159672309
"4842","Warehou Fish","2020",11150723,18627559,"United States",85,1686,19.8358823529412
"4843","Warehou Fish","2020",11150723,18627559,"Vietnam",234496,1461442,6.23014277429039
"4844","Warehou Fish","2021",11344324,19368358,"Australia",25843,35197,1.36279340633827
"4845","Warehou Fish","2021",11344324,19368358,"Bulgaria",1074,2901,2.69851024208566
"4846","Warehou Fish","2021",11344324,19368358,"China",1634799,6239602,3.81494321320236
"4847","Warehou Fish","2021",11344324,19368358,"Cook Islands",295,3135,10.63
"4848","Warehou Fish","2021",11344324,19368358,"Dominican Republic",268464,890730,3.3156105846594
"4849","Warehou Fish","2021",11344324,19368358,"Hong Kong",19,368,19.368947368421
"4850","Warehou Fish","2021",11344324,19368358,"Japan",1864444,8787281,4.71328522605131
"4851","Warehou Fish","2021",11344324,19368358,"Lithuania",56919,212898,3.74438992252148
"4852","Warehou Fish","2021",11344324,19368358,"Mauritius",26400,84267,3.19
"4853","Warehou Fish","2021",11344324,19368358,"Poland",39756,156003,3.92130999094476
"4854","Warehou Fish","2021",11344324,19368358,"Portugal",19586,81176,4.14078831818646
"4855","Warehou Fish","2021",11344324,19368358,"Russia",348927,1509503,4.32239743556675
"4856","Warehou Fish","2021",11344324,19368358,"Singapore",123,1807,14.6891056910569
"4857","Warehou Fish","2021",11344324,19368358,"South Korea",10005,75134,7.51
"4858","Warehou Fish","2021",11344324,19368358,"Spain",71648,280834,3.91917485484591
"4859","Warehou Fish","2021",11344324,19368358,"Thailand",25710,71479,2.7839813302217
"4860","Warehou Fish","2021",11344324,19368358,"Ukraine",397238,1479000,3.72138964550219
"4861","Warehou Fish","2021",11344324,19368358,"United States",30,461,15.37
"4862","Warehou Fish","2021",11344324,19368358,"Vietnam",132103,570537,4.31692739756099
"4863","Warehou Fish","2022",11474872,19368358,"Australia",25695,34367,1.33712006226892
"4864","Warehou Fish","2022",11474872,19368358,"Bulgaria",580,2176,3.74862068965517
"4865","Warehou Fish","2022",11474872,19368358,"China",2054827,9443701,4.59695413774493
"4866","Warehou Fish","2022",11474872,19368358,"Dominican Republic",332923,1259299,3.77962742135569
"4867","Warehou Fish","2022",11474872,19368358,"Georgia",20,79,3.95
"4868","Warehou Fish","2022",11474872,19368358,"Hong Kong",11,77,7
"4869","Warehou Fish","2022",11474872,19368358,"Japan",2574260,13522719,5.25590703347758
"4870","Warehou Fish","2022",11474872,19368358,"Lithuania",231540,1076776,4.65473438714693
"4871","Warehou Fish","2022",11474872,19368358,"Malaysia",18,26,1.44
"4872","Warehou Fish","2022",11474872,19368358,"Moldova",6160,32890,5.34
"4873","Warehou Fish","2022",11474872,19368358,"Netherlands",50880,217198,4.27
"4874","Warehou Fish","2022",11474872,19368358,"Papua New Guinea",1169,2434,2.08274593669803
"4875","Warehou Fish","2022",11474872,19368358,"Poland",44406,244475,5.51
"4876","Warehou Fish","2022",11474872,19368358,"Portugal",36486,135092,3.69891081510716
"4877","Warehou Fish","2022",11474872,19368358,"Spain",4460,23460,5.26
"4878","Warehou Fish","2022",11474872,19368358,"Thailand",2690,6710,2.49449814126394
"4879","Warehou Fish","2022",11474872,19368358,"Ukraine",44416,192201,4.32829610951009
"4880","Warehou Fish","2022",11474872,19368358,"Uruguay",16855,71123,4.22
"4881","Warehou Fish","2022",11474872,19368358,"Vietnam",308131,1340360,4.35062230025541
"4882","Whitebait & Other Galaxiid Fish","2018",0,NA,"Australia",1082,91621,84.68
"4883","Whitebait & Other Galaxiid Fish","2018",0,NA,"Cook Islands",5,143,28.6
"4884","Whitebait & Other Galaxiid Fish","2018",0,NA,"Niue",5,522,104.4
"4885","Whitebait & Other Galaxiid Fish","2019",0,NA,"Australia",540,52836,97.84
"4886","Whitebait & Other Galaxiid Fish","2019",0,NA,"Hong Kong",90,7777,86.41
"4887","Whitebait & Other Galaxiid Fish","2019",0,NA,"Vanuatu",15,538,35.87
"4888","Whitebait & Other Galaxiid Fish","2020",7,NA,"Australia",552,29343,53.16
"4889","Whitebait & Other Galaxiid Fish","2020",7,NA,"Hong Kong",10,10,1
"4890","Whitebait & Other Galaxiid Fish","2020",7,NA,"Niue",32,334,10.44
"4891","Whitebait & Other Galaxiid Fish","2021",0,NA,"Australia",135,4682,34.68
"4892","Whitebait & Other Galaxiid Fish","2021",0,NA,"Fiji",20,2528,126.4
"4893","Whitebait & Other Galaxiid Fish","2021",0,NA,"Hong Kong",20,1785,89.25
"4894","Whitebait & Other Galaxiid Fish","2021",0,NA,"Kiribati",25,647,25.88
"4895","Whitebait & Other Galaxiid Fish","2021",0,NA,"Niue",6,506,84.33
"4896","Whitebait & Other Galaxiid Fish","2021",0,NA,"Papua New Guinea",10,251,25.1
"4897","Whitebait & Other Galaxiid Fish","2021",0,NA,"Tonga",0,0,NA
"4898","Whitebait & Other Galaxiid Fish","2022",0,NA,"Fiji",5,114,22.8
"4899","Whitebait & Other Galaxiid Fish","2022",0,NA,"Hong Kong",5,660,132
"4900","Whitebait & Other Galaxiid Fish","2022",0,NA,"Kiribati",80,2046,25.58
"4901","Whitebait & Other Galaxiid Fish","2022",0,NA,"Niue",6,332,55.33
"4902","Whitebait & Other Galaxiid Fish","2022",0,NA,"Norfolk Island",66,662,10.03
"4903","Whitebait & Other Galaxiid Fish","2022",0,NA,"Papua New Guinea",15,376,25.07
"4904","Whitebait & Other Galaxiid Fish","2022",0,NA,"Tonga",50,1116,22.32
"4905","Whitebait & Other Galaxiid Fish",NA,0,NA,NA,NA,NA,NA
"4906","Worms",NA,0,NA,NA,NA,NA,NA
"4907","Zooplankton & Phytoplankton",NA,0,NA,NA,NA,NA,NA
"4908","Herrings","2018",NA,NA,"Norfolk Island",4,67,16.75
"4909","Herrings","2018",NA,NA,"Tonga",1,4,4
"4910","Herrings","2019",NA,NA,"Netherlands",2,33,16.5
"4911","Herrings","2019",NA,NA,"Norfolk Island",4,66,16.5
"4912","Herrings","2020",NA,NA,"Papua New Guinea",2,44,22
"4913","Herrings","2021",NA,NA,"Fiji",4,83,20.75
"4914","Herrings","2021",NA,NA,"Norfolk Island",12,120,10
"4915","Herrings","2022",NA,NA,"Jamaica",200,4642,23.21
"4916","Herrings","2022",NA,NA,"Norfolk Island",16,163,10.19
"4917","Other Mackerel Fish","2018",NA,NA,"Australia",1413,4138,2.92596602972399
"4918","Other Mackerel Fish","2018",NA,NA,"Canada",9,114,12.67
"4919","Other Mackerel Fish","2018",NA,NA,"Cook Islands",5836,37425,6.41
"4920","Other Mackerel Fish","2018",NA,NA,"Fiji",53636,89657,1.66832798866433
"4921","Other Mackerel Fish","2018",NA,NA,"Marshall Islands",663,2919,4.4
"4922","Other Mackerel Fish","2018",NA,NA,"Micronesia",4080,17927,4.39
"4923","Other Mackerel Fish","2018",NA,NA,"Niue",630,6700,10.63
"4924","Other Mackerel Fish","2018",NA,NA,"Palau",5,92,18.4
"4925","Other Mackerel Fish","2018",NA,NA,"Papua New Guinea",21,88,4.19
"4926","Other Mackerel Fish","2018",NA,NA,"Russia",89894,182024,2.02
"4927","Other Mackerel Fish","2018",NA,NA,"Samoa",5560,31868,5.73
"4928","Other Mackerel Fish","2018",NA,NA,"Tonga",2793,9730,3.48684210526316
"4929","Other Mackerel Fish","2018",NA,NA,"Ukraine",24964,48842,1.96
"4930","Other Mackerel Fish","2018",NA,NA,"United States",105,953,9.08
"4931","Other Mackerel Fish","2018",NA,NA,"Vanuatu",1240,8476,6.84
"4932","Other Mackerel Fish","2018",NA,NA,"Wallis & Futuna",1632,6912,4.24
"4933","Other Mackerel Fish","2019",NA,NA,"Canada",30,397,13.23
"4934","Other Mackerel Fish","2019",NA,NA,"China",588,1135,1.93
"4935","Other Mackerel Fish","2019",NA,NA,"Cook Islands",5785,40295,6.97
"4936","Other Mackerel Fish","2019",NA,NA,"Fiji",1124,2887,2.57154804270463
"4937","Other Mackerel Fish","2019",NA,NA,"Germany",3,23,7.67
"4938","Other Mackerel Fish","2019",NA,NA,"Hong Kong",33,3999,121.18
"4939","Other Mackerel Fish","2019",NA,NA,"Marshall Islands",612,2785,4.55
"4940","Other Mackerel Fish","2019",NA,NA,"Niue",905,6318,6.98110497237569
"4941","Other Mackerel Fish","2019",NA,NA,"Norfolk Island",80,419,5.24
"4942","Other Mackerel Fish","2019",NA,NA,"Samoa",7970,53202,6.68
"4943","Other Mackerel Fish","2019",NA,NA,"Tonga",300,1093,3.64
"4944","Other Mackerel Fish","2019",NA,NA,"Ukraine",10169,23192,2.28
"4945","Other Mackerel Fish","2019",NA,NA,"Vanuatu",1455,8900,6.12
"4946","Other Mackerel Fish","2019",NA,NA,"Wallis & Futuna",2258,6631,2.94
"4947","Other Mackerel Fish","2020",NA,NA,"Australia",248,1671,6.74129032258065
"4948","Other Mackerel Fish","2020",NA,NA,"Canada",17,141,8.29
"4949","Other Mackerel Fish","2020",NA,NA,"Cook Islands",7643,50709,6.63
"4950","Other Mackerel Fish","2020",NA,NA,"Fiji",331,3318,10.0273413897281
